Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
11639896	-116	255	-223
11640224	-102	247	-232
11640552	-19	238	-224
11640880	58	235	-229
11641208	59	264	-222
11641536	135	240	-229
11641864	152	187	-245
11642192	114	171	-221
11642520	235	232	-237
11642848	292	134	-238
11643176	306	100	-253
11643504	363	238	-230
11643832	388	143	-228
11644160	358	127	-237
11644488	399	171	-229
11644816	408	136	-208
11645144	483	224	-210
11645472	510	173	-209
11645800	557	159	-200
11646128	591	161	-175
11646456	566	188	-178
11646784	537	242	-143
11647112	551	228	-148
11647440	527	168	-131
11647768	575	273	-114
11648096	614	287	-110
11648424	590	228	-115
11648752	602	275	-90
11649080	598	324	-84
11649408	557	312	-75
11649736	558	293	-70
11650064	560	325	-68
11650392	553	315	-63
11650720	544	347	-63
11651048	545	333	-57
11651376	528	338	-43
11651704	491	303	-57
11652032	502	293	-70
11652360	469	278	-63
11652688	441	325	-70
11653016	430	323	-78
11653344	418	266	-81
11653672	439	302	-78
11654000	443	320	-78
11654328	426	305	-99
11654656	350	314	-70
11654984	377	296	-58
11655312	379	309	-64
11655640	386	278	-74
11655968	354	252	-90
11656296	421	327	-36
11656624	377	378	-21
11656952	163	328	-25
11657280	220	261	-21
11657608	138	316	13
11657936	102	385	13
11658264	63	372	17
11658592	102	264	4
11658920	32	330	1
11659248	21	373	15
11659576	-24	300	16
11659904	-78	258	5
11660232	-88	307	6
11660560	-26	321	0
11660888	-99	226	-4
11661216	-45	238	3
11661544	-58	299	21
11661872	-48	297	22
11662200	-37	248	16
11662528	-50	251	49
11662856	40	254	55
11663184	58	201	74
11663512	59	291	90
11663840	90	314	105
11664168	-8	254	118
11664496	-64	298	167
11664824	-88	320	221
11665152	-17	271	227
11665480	46	256	247
11665808	138	235	248
11666136	237	278	278
11666464	281	242	291
11666792	306	184	283
11667120	384	157	270
11667448	407	168	271
11667776	508	184	290
11668104	537	128	287
11668432	494	131	278
11668760	502	136	298
11669088	467	176	321
11669416	378	144	306
11669744	431	120	313
11670072	448	117	291
11670400	520	87	324
11670728	545	136	315
11671056	460	95	302
11671384	436	59	310
11671712	425	85	311
11672040	398	90	309
11672368	403	99	291
11672696	331	99	290
11673024	354	126	282
11673352	303	102	265
11673680	323	85	260
11674008	261	80	263
11674336	293	120	245
11674664	245	97	231
11674992	167	113	230
11675320	150	180	237
11675648	90	114	224
11675976	-20	116	218
11676304	62	256	215
11676632	12	121	207
11676960	23	119	185
11677288	100	188	183
11677616	64	111	168
11677944	11	168	164
11678272	37	207	168
11678600	-57	84	143
11678928	-49	177	137
11679256	-7	176	136
11679584	-14	115	95
11679912	20	136	110
11680240	62	88	105
11680568	103	73	78
11680896	126	133	96
11681224	137	138	95
11681552	75	108	116
11681880	-35	126	155
11682208	-116	193	217
11682536	-248	179	221
11682864	-194	172	207
11683192	-136	58	211
11683520	-74	172	194
11683848	57	267	209
11684176	100	106	201
11684504	51	36	191
11684832	55	199	186
11685160	27	192	216
11685488	-61	43	201
11685816	-24	151	208
11686144	-38	151	233
11686472	-23	150	205
11686800	-30	168	213
11687128	-69	107	208
11687456	-90	183	204
11687784	-129	132	191
11688112	-154	108	191
11688440	-101	185	182
11688768	-84	110	170
11689096	-64	76	148
11689424	-76	125	163
11689752	-88	117	168
11690080	-77	101	151
11690408	-49	71	130
11690736	-34	104	140
11691064	-51	144	129
11691392	-59	119	129
11691720	-84	94	118
11692048	-99	118	129
11692376	-114	173	135
11692704	-113	173	118
11693032	-131	140	121
11693360	-105	165	125
11693688	-124	191	141
11694016	-168	212	151
11694344	-188	201	143
11694672	-207	228	140
11695000	-179	250	153
11695328	-157	216	134
11695656	-163	350	150
11695984	-207	290	161
11696312	-230	245	163
11696640	-158	357	167
11696968	-132	297	183
11697296	-98	248	157
