Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
12276875	-469	-73	335
12277203	-425	-55	348
12277531	-295	8	399
12277859	-163	105	406
12278187	-150	182	423
12278515	-286	329	446
12278843	-565	508	491
12279171	-771	679	492
12279499	-845	913	445
12279827	-977	1319	312
12280155	-1759	1813	179
12280483	-1728	1628	119
12280811	-1831	1256	127
12281139	-1355	988	224
12281467	-657	1130	325
12281795	-490	1484	459
12282123	-129	1363	532
12282451	-253	1322	589
12282779	-256	1352	613
12283107	-126	1258	660
12283435	-212	1309	602
12283763	-232	1369	547
12284091	-473	1390	546
12284419	-744	1379	525
12284747	-1023	1391	490
12285075	-1163	1314	429
12285403	-1296	1279	376
12285731	-1435	1352	334
12286059	-1756	1621	341
12286387	-2214	1840	401
12286715	-2747	1967	430
12287043	-3046	1799	382
12287371	-3044	1354	197
12287699	-2356	864	-70
12288027	-1758	-128	-376
12288355	-510	-1530	-847
12288683	818	-2185	-1064
12289011	1321	-1893	-935
12289339	1158	-856	-364
12289667	670	-147	333
12289995	139	-243	832
12290323	-347	-1181	606
12290651	-464	-1035	-868
12290979	176	-413	-588
12291307	673	-859	-293
12291635	623	-1444	-416
12291963	452	-1112	-607
12292291	373	-885	-690
12292619	347	-820	-675
12292947	98	-937	-668
12293275	-385	-840	-684
12293603	-479	-763	-647
12293931	-296	-664	-607
12294259	-95	-454	-539
12294587	69	-423	-467
12294915	137	-295	-430
12295243	317	-243	-342
12295571	430	-181	-312
12295899	516	-84	-267
12296227	477	-15	-197
12296555	352	3	-141
12296883	246	39	-137
12297211	238	44	-97
12297539	142	82	-91
12297867	48	75	-86
12298195	25	91	-76
12298523	-8	95	-75
12298851	9	94	-82
12299179	40	63	-88
12299507	72	73	-75
12299835	123	59	-44
12300163	221	62	-45
12300491	339	33	-48
12300819	463	72	-32
12301147	500	118	-12
12301475	515	104	-20
12301803	440	113	-9
12302131	347	127	-2
12302459	295	154	25
12302787	280	181	45
12303115	300	146	32
12303443	319	162	60
12303771	348	140	52
12304099	316	133	71
12304427	305	153	71
12304755	297	137	95
12305083	317	182	108
12305411	320	177	119
12305739	301	228	129
12306067	237	251	145
12306395	229	255	152
12306723	237	284	176
12307051	222	357	184
12307379	222	396	221
12307707	229	410	238
12308035	212	434	244
12308363	215	411	271
12308691	188	334	274
12309019	195	326	270
12309347	201	280	252
12309675	233	334	257
12310003	189	323	256
12310331	149	305	241
12310659	108	297	243
12310987	71	305	243
12311315	7	299	229
12311643	-18	316	220
12311971	-17	325	227
12312299	-12	337	246
12312627	-25	317	240
12312955	-29	279	226
12313283	44	223	201
12313611	44	260	195
12313939	-15	260	199
12314267	-46	262	194
12314595	-31	242	187
12314923	-52	244	166
12315251	-74	255	169
12315579	-73	248	162
12315907	-66	256	159
12316235	-46	223	143
12316563	-49	246	146
12316891	-54	213	154
12317219	-29	233	136
12317547	-26	210	135
12317875	-29	212	127
12318203	-28	218	113
12318531	-54	233	119
12318859	-65	236	120
12319187	-50	247	112
12319515	-64	250	119
12319843	-44	225	100
12320171	-27	233	109
12320499	-23	226	104
12320827	-28	231	107
12321155	-40	238	114
12321483	-30	253	99
12321811	-10	242	100
